sym,cls,prior,first,t0,pair,short,btc,pl60,pl120,pl180
PNUTUSDT,NEW,0,2024-11-11,2024-11-18,0.6107266351525228,0.4464078688343915,0.1643187663181313,0.7225342573609312,-0.41045843358574374,0.3462565511645222
POLUSDT,OLD_OTHER,322,2024-09-13,2024-09-20,0.15453339830009283,0.07439031932798384,0.08014307897210898,-0.41688076418961106,0.3487941768868898,0.10904444960758973
POLYXUSDT,OLD_BN,389,2023-10-25,2023-11-01,0.29896100049252505,0.2218809923263327,0.07708000816619234,0.1158681071407091,-0.16338240458885184,0.1286445453245411
PONKEUSDT,OLD_OTHER,315,2024-11-04,2024-11-11,-0.37270731661443396,-0.4925488199999998,0.1198415033855658,0.6636768547222994,0.2803175535065664,-0.42073389623823726
POPCATUSDT,OLD_OTHER,160,2024-08-22,2024-08-29,-0.4019520706066769,-0.48858784,0.0866357693933231,-0.18235520476611194,0.2838152988184188,0.13407464316532683
POPMARTUSDT,NEW,0,2026-07-23,2026-07-30,0.26511101961221434,0.055683132041102264,0.20942788757111205,,,
PORT3USDT,OLD_OTHER,513,2025-06-04,2025-06-11,0.5315986854349231,0.4833724561973279,0.048226229237595224,-0.44366060961944315,-0.4671571141284838,-0.02717780427975924
PORTALUSDT,NEW,0,2024-02-29,2024-03-07,0.30179808221767906,0.30160776488402313,0.00019031733365594528,0.11257873391273307,0.287019950056729,-0.0425447122781772
POWERUSDT,NEW,0,2025-12-06,2025-12-13,-0.5344025985029208,-0.48790724999999996,-0.046495348502920836,-0.5785116466845365,-0.32694977205253073,-0.4948411557832392
POWRUSDT,OLD_BN,725,2023-10-27,2023-11-03,-0.10583293114424017,-0.22314022366890385,0.11730729252466368,-0.5144826972142237,-0.06005161520662017,0.009244837786277937
PRLUSDT,NEW,0,2026-04-01,2026-04-08,-0.46744796656901744,-0.5116613199999998,0.0442133534309823,-0.048290866619094874,-0.493996917218839,
PROMPTUSDT,NEW,0,2025-04-11,2025-04-18,-0.3926159636000982,-0.50508541,0.11246944639990174,0.3305452926713962,-0.5158576312136858,0.15330275717779326
PROMUSDT,OLD_BN,686,2025-01-15,2025-01-22,-0.1608933972691614,-0.080525583419051,-0.08036781385011041,0.05158190088655415,0.04232350146647537,-0.3338034742185474
PROVEUSDT,NEW,0,2025-08-05,2025-08-12,0.32235167642017365,0.36932736231190827,-0.04697568589173462,-0.043382126715014395,0.08319578349209095,-0.01789926198724838
PTBUSDT,NEW,0,2025-09-03,2025-09-10,0.33147738772405777,0.2470291303713335,0.08444825735272425,0.5672023756793325,0.21791487650576474,-0.43410069449326905
PUFFERUSDT,OLD_OTHER,233,2025-06-04,2025-06-11,0.16863403266075477,0.12040780342315956,0.048226229237595224,-0.07634623879573676,0.3741635614953632,0.08456952574810025
PUMPBTCUSDT,OLD_OTHER,73,2025-06-13,2025-06-20,-0.3932436938699191,-0.49880081,0.10555711613008087,-0.15927107891431289,-0.5252192550929335,-0.010408837003700159
PUMPUSDT,NEW,0,2025-04-12,2025-04-19,0.8075581611441349,0.550162653213999,0.2573955079301359,0.9722182841548228,-0.5450707739135525,0.16084741310056455
PUNDIXUSDT,OLD_BN,1490,2025-04-30,2025-05-07,0.2975891462252634,0.25558577250896064,0.04200337371630276,-0.10426710164298245,-0.056921070744240625,0.0470737634022004
PYPLUSDT,NEW,0,2026-07-29,2026-08-05,0.3144991570228551,0.09531399889801499,0.21918515812484007,,,
PYTHUSDT,NEW,0,2023-11-22,2023-11-29,0.3762581564804994,0.2646743240294257,0.11158383245107366,-0.4655691103221734,0.34852822677152967,0.19537813594604045
QCOMUSDT,NEW,0,2026-05-06,2026-05-13,-0.17564906257441176,0.03858853668684529,-0.21423759926125704,0.17507365742760578,,
QNTUSDT,OLD_BN,476,2022-10-20,2022-10-27,0.09247806031361722,0.29616614200623337,-0.20368808169261615,-0.04456655488879896,0.20393479662198238,0.02121137496090124
QNTXUSDT,NEW,0,2026-05-29,2026-06-05,-0.2905635094482097,-0.2756172985118148,-0.014946210936394892,0.20753268379972856,,
QQQUSDT,NEW,0,2026-04-06,2026-04-13,-0.028227935520535513,-0.16717612178455038,0.13894818626401487,0.011856573995437788,0.20978461821639538,
QTUMUSDT,OLD_BN,721,2020-02-20,2020-02-27,0.1507337025133928,0.4296100790271817,-0.2788763765137889,0.23075526908763203,-0.4291959421661337,-0.5640648075354648
QUICKUSDT,OLD_BN,1132,2024-09-06,2024-09-13,0.22842559411872,0.14573559736189398,0.08268999675682602,-0.06303886225525668,0.4423215653249272,-0.19289537408682794
QUSDT,NEW,0,2025-09-02,2025-09-09,-0.461438035266751,-0.48787221999999997,0.026434184733248985,0.3892221994677872,-0.5077306587118451,0.6261276161753715
RADUSDT,OLD_BN,586,2023-05-10,2023-05-17,0.18258515101007455,0.24266472435272046,-0.060079573342645916,-0.0675783585006391,0.11593280205938439,0.15665638649664043
RAREUSDT,OLD_BN,1049,2024-08-15,2024-08-22,0.5132270880412028,0.48108749296266884,0.0321395950785339,0.32072001270992373,0.2561847691720009,-0.868072986970852
RAVEUSDT,NEW,0,2025-12-14,2025-12-21,-0.4982785343665529,-0.50030965,0.0020311156334471567,-0.4772943092573834,-0.5732662356002443,-0.543998286131325
RAYSOLUSDT,NEW,0,2024-12-10,2024-12-17,-0.1731610490661921,-0.11204825453412742,-0.06111279453206466,0.49528685318686744,-0.40029034548559594,0.018727954858509047
RAYUSDT,OLD_OTHER,178,2021-08-20,2021-08-27,-0.49323790138029006,-0.5353295500000002,0.042091648619710084,-0.18121834415906724,0.14033341088753262,0.2448996516549433
RDDTUSDT,NEW,0,2026-08-06,2026-08-13,0.2698285228835697,0.03732733788639044,0.23250118499717923,,,
RDNTUSDT,NEW,0,2023-04-05,2023-04-12,-0.4971192031760372,-0.49840236,0.001283156823962821,0.22315982332284184,0.10384157961796428,0.26239864467108653
RECALLUSDT,NEW,0,2025-10-15,2025-10-22,-0.46027484761946436,-0.5004457899999998,0.04017094238053542,0.06902539315907068,-0.4612550812458465,-0.053964900984307396
REDUSDT,NEW,0,2025-03-06,2025-03-13,-0.5650136517938635,-0.5716506499999999,0.006636998206136344,0.1373875667767683,-0.06928072400471011,-0.5688809462867589
REEFUSDT,OLD_BN,83,2021-02-22,2021-03-01,-0.42660505571612267,-0.49522144999999973,0.06861639428387706,-0.39415493367967125,0.15685772833037961,-0.010255318030880332
REIUSDT,OLD_BN,880,2024-09-27,2024-10-04,0.18430414710751916,0.050005726885245926,0.13429842022227323,0.14076878608370952,0.1565083568806527,0.10306864908909938
RENDERUSDT,OLD_OTHER,1227,2024-07-26,2024-08-02,0.00699002714655704,0.10684797646722631,-0.09985794932066927,0.2313178453910962,-0.5160038096199513,0.309590721453757
RENUSDT,OLD_BN,408,2020-10-13,2020-10-20,0.5204109162285092,0.013782115402327086,0.5066288008261821,0.015808935672601387,-0.2578651922967732,0.15418082252115456
RESOLVUSDT,NEW,0,2025-06-10,2025-06-17,0.4547547660476271,0.3490122403978527,0.10574252564977438,0.06650910638980768,0.0591598772271065,-0.5498918972332845
REUSDT,NEW,0,2026-06-18,2026-06-25,-0.04103197739878821,-0.08489754470570435,0.04386556730691614,0.2038375591364168,,
REZUSDT,NEW,0,2024-04-30,2024-05-07,0.0774944027895472,-0.04057715595051305,0.11807155874006024,0.434704749047667,-0.03232398489229166,-0.11075449632704598
RIFUSDT,OLD_BN,1023,2023-10-21,2023-10-28,0.1804913077855743,0.08729085737487235,0.09320045041070193,-0.3974734418246165,-0.08149849140123233,0.24232048290061917
RIVERUSDT,NEW,0,2025-10-17,2025-10-24,0.32287738153245843,0.5595657293893287,-0.23668834785687026,-0.6595757308832042,-0.46054270540883246,0.35300714700616814
RIVNUSDT,NEW,0,2026-06-10,2026-06-17,-0.09892038282632099,-0.06504206723404254,-0.03387831559227845,0.20303679112975315,,
RKLBUSDT,NEW,0,2026-05-18,2026-05-25,0.14615765292956187,0.3360064996045197,-0.18984884667495786,-0.23111428865872954,,
RLCUSDT,OLD_BN,273,2020-07-31,2020-08-07,-0.4956679314652798,-0.49118851999999996,-0.004479411465279862,0.34204228487672983,0.6739772763879971,0.006213428164352608
RLSUSDT,NEW,0,2025-12-02,2025-12-09,0.3044178620487165,0.3024645207887784,0.0019533412599381248,0.11660800061412555,-0.5030572540431466,-0.18900622870201694
RNDRUSDT,OLD_BN,459,2023-02-03,2023-02-10,-0.3869968982112854,-0.5010396400000002,0.1140427417887148,-0.44131810731369264,0.3127606387220362,0.102648027002566
ROBOUSDT,NEW,0,2026-02-27,2026-03-06,0.35124247813602005,0.40195058310319237,-0.05070810496717229,0.09878128656258098,0.37574660769152063,0.36384537929672756
RONINUSDT,NEW,0,2024-02-06,2024-02-13,-0.043581642051674085,-0.4606325,0.4170508579483259,0.18081314235306448,0.19014503921689915,0.0016080721586036219
ROSEUSDT,OLD_BN,425,2021-12-31,2022-01-07,0.025457211801434468,0.06982257082999782,-0.04436535902856335,-0.1401978177532915,0.36586025273775674,-0.2693507403439346
RPLUSDT,OLD_BN,617,2024-09-09,2024-09-16,-0.028955907908533307,-0.1578749362474645,0.12891902833893118,-0.23468642583313315,0.44821703571338195,0.29551467744040194
RSRUSDT,OLD_BN,79,2020-10-19,2020-10-26,-0.07378239131062059,-0.49842706,0.4246446686893794,-0.12794291592972606,-0.30980901808726674,0.12512160243201587
RUNEUSDT,NEW,0,2020-09-04,2020-09-11,0.2882756558587847,0.19981584022280285,0.08845981563598179,-0.36044336797161325,-0.17801612287766555,-0.27515886653187205
RVNUSDT,OLD_BN,541,2021-02-23,2021-03-02,-0.36523885717395005,-0.46896221999999976,0.10372336282604971,0.2110911213684048,-0.11171863661754995,0.20303359090822168
RVVUSDT,NEW,0,2025-10-18,2025-10-25,0.5010378170474254,0.7250449951196173,-0.2240071780721919,-0.49751002305591846,0.07022118612985948,0.05679380272724102
SAFEUSDT,OLD_OTHER,185,2024-10-25,2024-11-01,0.3069934980117734,-0.050626404389896726,0.35761990240167013,0.33850105147801535,0.0130386072113777,-0.09498117973533132
SAGAUSDT,NEW,0,2024-04-09,2024-04-16,0.48049930536141394,0.44211905058320594,0.03838025477820802,0.3102633777189529,-0.44193468683843723,0.39316698429070585
SAHARAUSDT,NEW,0,2025-06-26,2025-07-03,-0.4174452220588235,-0.50249408,0.08504885794117642,0.06777237174946313,-0.2118840566089227,0.12526086595531638
SAMSUNGUSDT,NEW,0,2026-06-02,2026-06-09,0.0742298068085205,0.09121539172397118,-0.016985584915450685,0.112951477892637,,
SANDUSDT,OLD_BN,177,2021-01-25,2021-02-01,-0.33228755996310655,-0.47969257,0.14740501003689346,-0.4117212627840529,0.247380803299879,0.4770192860733967
SANTOSUSDT,OLD_BN,1062,2024-10-28,2024-11-04,0.1456512263051004,-0.2341153002518892,0.3797665265569896,0.22392430187516704,-0.21712560329629083,0.13710151838131057
SAPIENUSDT,NEW,0,2025-08-20,2025-08-27,-0.5170983295425656,-0.50827044,-0.008827889542565625,-0.4732502198527317,-0.09937207956950458,0.14511098264328876
SCRTUSDT,OLD_BN,1055,2024-11-21,2024-11-28,0.2947827661750242,0.32538969584415584,-0.03060692966913167,0.25902376845118924,0.041723657119985644,0.23904557010876912
SCRUSDT,NEW,0,2024-10-22,2024-10-29,0.2025241140750066,-0.154883939087137,0.3574080531621436,0.38755902453940455,0.31054755973742443,-0.2872912268751242
SCUSDT,OLD_BN,285,2021-04-12,2021-04-19,0.2148658258740493,0.4779111864949608,-0.2630453606209115,0.10662088982335786,-0.37101596339046733,0.19117310779013819
SEIUSDT,NEW,0,2023-08-17,2023-08-24,0.17320014279901422,0.1701668419947507,0.003033300804263518,-0.15169707932320797,-0.48461761686656296,0.28675343982264556
SENTUSDT,NEW,0,2025-11-14,2025-11-21,0.1354697072275742,0.1197946047316791,0.015675102495895103,-0.7221350477166641,0.1931534184451559,-0.14916241148942105
SFPUSDT,NEW,0,2021-02-24,2021-03-03,-0.2706099939728064,-0.44739865999999995,0.17678866602719356,-0.34709394859150966,0.006478050065260363,0.19623646547230664
SHAZUSDT,NEW,0,2026-07-21,2026-07-28,0.16635449297871074,-0.0662929474700445,0.23264744044875524,,,
SHELLUSDT,NEW,0,2025-02-17,2025-02-24,-0.6217245982482351,-0.49984998999999997,-0.12187460824823514,-0.3965885147800208,-0.06033509346118354,-0.007589053191663274
SIGNUSDT,NEW,0,2025-04-28,2025-05-05,0.1629230527505363,0.0512309540262843,0.11169209872425201,-0.10178377556896548,-0.4813011061652347,-0.22340555571637574
SIRENUSDT,NEW,0,2025-03-22,2025-03-29,-0.5120181069179719,-0.5009338,-0.011084306917971925,0.07583509662834503,-0.5012958411607082,0.15544023739078255
SKATEUSDT,NEW,0,2025-06-09,2025-06-16,0.34122276981272415,0.23065841485049834,0.1105643549622258,0.14297345000145856,0.3912549036927273,0.7580990727250946
SKHYNIXUSDT,NEW,0,2026-06-02,2026-06-09,-0.04935833051473767,-0.03237274559928698,-0.016985584915450685,0.17123251897809796,,
SKHYUSDT,NEW,0,2026-07-10,2026-07-17,-0.11196646840329383,-0.0942175315778473,-0.01774893682544653,,,
SKLUSDT,NEW,0,2020-12-08,2020-12-15,0.9446072890657644,0.057127402226545616,0.8874798868392187,-0.23187407792715645,0.11173207547629842,0.28448238057013103
SKRUSDT,NEW,0,2026-01-22,2026-01-29,-0.43158509281595525,-0.1681384073770492,-0.26344668543890604,0.3924612310437732,0.24188938478785899,0.1403813990991708
SKYAIUSDT,NEW,0,2025-05-13,2025-05-20,0.471798118040155,0.4832244600371416,-0.011426341996986628,-0.24826668524340684,0.4589270165263847,-0.5859577234382265
SKYUSDT,NEW,0,2025-09-09,2025-09-16,0.14058699653389595,0.185562546686714,-0.04497555015281808,-0.07606896166755608,-0.20822204892827842,-0.05413199019357949
SLERFUSDT,NEW,0,2024-11-21,2024-11-28,0.3932286884388785,0.4238356181080102,-0.03060692966913167,0.3975694145179174,-0.061621599814322824,0.16896078680723386
SLPUSDT,OLD_BN,943,2023-10-31,2023-11-07,0.08028289658663518,-0.1569357194320484,0.23721861601868358,0.07630418524462956,-0.410267877958195,0.24613901577668867
SLXUSDT,NEW,0,2026-06-01,2026-06-08,-0.5317725627654464,-0.5051759299999999,-0.026596632765446486,0.37055233114151404,,
SMCIUSDT,NEW,0,2026-06-22,2026-06-29,0.13492660867173362,0.06841360037520393,0.0665130082965297,0.04777334114557591,,
SMHUSDT,NEW,0,2026-07-29,2026-08-05,0.24892950007896328,0.02974434195412321,0.21918515812484007,,,
SNDKUSDT,NEW,0,2026-04-07,2026-04-14,-0.3952155360850656,-0.48325434,0.0880388039149344,-0.44825894643308967,0.1387867758811987,
SNOWUSDT,NEW,0,2026-07-10,2026-07-17,-0.24950875713037682,-0.23175982030493028,-0.01774893682544653,,,
SNTUSDT,OLD_BN,185,2023-11-02,2023-11-09,0.3092924322561064,0.07997215651995894,0.2293202757361475,0.12225873134698466,0.03130998876176738,0.1208371790881355
SNXUSDT,NEW,0,2020-08-14,2020-08-21,0.23592952883886187,0.31230006508408803,-0.07637053624522615,0.4496217100026286,-0.21922217761525675,0.40079899123913026
SNXXUSDT,NEW,0,2026-07-09,2026-07-16,0.08296212968863764,0.11538222317073168,-0.032420093482094035,,,
SOFIUSDT,NEW,0,2026-07-21,2026-07-28,0.10526260632553222,-0.12738483412322302,0.23264744044875524,,,
SOLUSDT,OLD_OTHER,81,2020-09-14,2020-09-21,0.4289382303832722,0.3458223644757938,0.08311586590747844,0.32345029388044794,-0.5673019244471306,-0.49349869622209686
SOLVUSDT,NEW,0,2025-01-17,2025-01-24,0.36786102203871845,0.44477964794721414,-0.07691862590849569,0.4437586008036873,-0.07360994356323813,0.030407753925009884
SOMIUSDT,NEW,0,2025-08-25,2025-09-01,0.5631934369519838,0.5153356038910013,0.0478578330609825,0.2368571214114224,0.23112718167589105,0.21739491259208307
SONICUSDT,NEW,0,2025-01-08,2025-01-15,0.5474933954656449,0.5539306434467856,-0.006437247981140683,0.0917268310627232,0.22784681557190115,0.019972911360188028
SONYUSDT,NEW,0,2026-06-22,2026-06-29,-0.0547833257830722,-0.1212963340796019,0.0665130082965297,0.02764502071208405,,
SOONUSDT,NEW,0,2025-05-23,2025-05-30,0.3517475283106048,0.3392753035350934,0.012472224775511416,-0.5048864443218029,-0.4787753192223561,0.4434433160241972
SOPHUSDT,NEW,0,2025-05-28,2025-06-04,0.4639941266414177,0.42751658608886917,0.03647754055254856,0.14571698728130877,-0.04317430663719511,0.05231337812789938
SOXLUSDT,NEW,0,2026-05-15,2026-05-22,-0.6255599265338727,-0.48229403,-0.14326589653387267,0.13802330710253785,,
SOXSUSDT,NEW,0,2026-07-16,2026-07-23,-0.5416443839617447,-0.5065410300000002,-0.03510335396174457,,,
SPACEUSDT,NEW,0,2026-01-23,2026-01-30,0.022020350903036695,0.2316747789313258,-0.2096544280282891,0.14661868703943617,-0.06785602770157562,0.22649217010997788
SPCXUSDT,NEW,0,2026-05-21,2026-05-28,0.05247524690662056,0.2487064482111437,-0.19623120130452315,-0.12345171092861214,,
SPELLUSDT,OLD_BN,279,2022-09-06,2022-09-13,0.15618335516488938,0.30678569907715597,-0.1506023439122666,0.10894636925319634,-0.24412240336785196,0.20562266122249073
SPKUSDT,NEW,0,2025-06-17,2025-06-24,-0.3920568644402657,-0.5252762700000002,0.1332194055597345,0.10085410366519608,-0.015898018454297294,-0.038090906779995146
SPORTFUNUSDT,NEW,0,2026-01-16,2026-01-23,0.26301944005105937,0.5060678138931297,-0.24304837384207034,0.060449048250379785,0.20728847434778003,-0.08207363327787151
SPXUSDT,OLD_OTHER,61,2024-12-10,2024-12-17,-0.5898412180324306,-0.49848464,-0.09135657803243061,0.1655915320192744,-0.3921940304844164,-0.4726017374914106
SPYUSDT,NEW,0,2026-04-06,2026-04-13,0.03655836261628734,-0.10238982364772753,0.13894818626401487,-0.008862839804069152,0.21795788731584473,
SQDUSDT,OLD_OTHER,390,2025-06-11,2025-06-18,0.3813981185918488,0.24643595575991242,0.13496216283193638,0.4345058006355035,-0.6209390324598699,-0.5984690790756585
SQQQUSDT,NEW,0,2026-06-29,2026-07-06,0.029467897413021214,0.028589650829015562,0.0008782465840056518,-0.03394408932860231,,
SRMUSDT,NEW,0,2020-09-05,2020-09-12,0.552369234273169,0.46226842140317037,0.09010081286999858,-0.3180498459671959,-0.446530174683542,0.09043122047375776
SSVUSDT,OLD_OTHER,493,2023-02-24,2023-03-03,0.27996067509424855,0.07354612875791534,0.2064145463363332,0.11577117689936094,0.02748024407173643,-0.1208647516847632
STABLEUSDT,NEW,0,2025-11-06,2025-11-13,0.5647665458760033,0.6814254466666667,-0.11665890079066345,-0.5175176816484875,-0.20461958991754403,-0.3703671463828506
STARUSDT,NEW,0,2026-05-14,2026-05-21,-0.05323476249810072,0.13125216018226568,-0.1844869226803664,-0.4888531221414778,0.5087975724052971,
STBLUSDT,NEW,0,2025-09-17,2025-09-24,0.7618446056356609,0.7830292849424758,-0.02118467930681491,0.2755671766870673,-0.019702940488172727,-0.07149700978738543
STEEMUSDT,OLD_BN,586,2023-11-08,2023-11-15,0.29133129260658325,0.09236062099099115,0.1989706716155921,0.0782155033246009,0.05214316043076888,0.18573953493046474
STGUSDT,OLD_OTHER,145,2022-08-25,2022-09-01,0.1397145441644055,0.17594079484579503,-0.03622625068138952,-0.03228656842739416,0.0397409285945598,0.47658091176484607
STMXUSDT,OLD_BN,294,2021-03-22,2021-03-29,-0.430817485953162,-0.47818111999999996,0.04736363404683799,0.18807987713946853,-0.12870564554483216,0.4043100575964221
STORJUSDT,OLD_BN,77,2020-09-16,2020-09-23,-0.4816548071603639,-0.50908575,0.027430942839636097,0.22369379692732533,-0.4471905933360396,-0.5742084808437944
STOUSDT,NEW,0,2025-04-12,2025-04-19,-0.37085926753295984,-0.48997583,0.11911656246704017,0.12555089634380717,0.11090612915498338,-0.17917060240548024
STPTUSDT,OLD_BN,1326,2023-10-18,2023-10-25,0.029653527675549025,-0.058537956472518436,0.08819148414806746,0.08413759061349771,-0.08938593289428842,-0.05136541512499196
STRAXUSDT,OLD_BN,1074,2023-10-11,2023-10-18,0.34242948889033864,0.07768765015663423,0.26474183873370444,0.07537648836223311,-0.1054092256288478,-0.10146689546287847
STRCUSDT,NEW,0,2026-07-02,2026-07-09,-0.06872150763833063,-0.1049003414246068,0.03617883378627617,0.012557863247551954,,
STRKUSDT,NEW,0,2024-02-20,2024-02-27,0.1644839935003105,-0.07775885497390704,0.24224284847421756,0.15652085851991482,0.19098777614599574,-0.04849009002320992
STXUSDT,OLD_BN,1239,2023-02-21,2023-02-28,0.11114007178720983,-0.08942720185844608,0.2005672736456559,0.04231710270636596,0.2206838933502105,0.047834938897987414
STXXUSDT,NEW,0,2026-06-11,2026-06-18,0.26676434130376725,0.2814669724156298,-0.014702631111862546,0.1763703211062014,,
SUIUSDT,NEW,0,2023-05-03,2023-05-10,0.335762522801564,0.3830652211828868,-0.04730269838132277,0.031035664522078683,0.07047943773787005,-0.4039649875857115
SUNUSDT,OLD_BN,1451,2024-08-22,2024-08-29,0.3513272578247561,0.23961016717232417,0.11171709065243192,0.2077029003840839,-0.016983085327790207,0.017343292734976673
SUPERUSDT,OLD_BN,1000,2023-11-26,2023-12-03,-0.44911269891104655,-0.5121787700000002,0.06306607108895369,-0.31179953851921727,0.15483569494865154,0.27896711090201887
SUSDT,OLD_OTHER,1988,2025-01-16,2025-01-23,-0.5582047974771402,-0.49992417,-0.05828062747714025,0.05110546910213951,0.3895160682169156,0.08187399057025851
SUSHIUSDT,NEW,0,2020-09-04,2020-09-11,0.7732931639458411,0.6848333483098593,0.08845981563598179,-0.2980943488782303,-0.14091210704715718,0.385497993106912
SWARMSUSDT,NEW,0,2025-01-07,2025-01-14,0.8314255138315529,0.803137828278568,0.02828768555298502,0.5488439992006715,-0.4371552450453363,0.2318145246553771
SWELLUSDT,NEW,0,2024-11-08,2024-11-15,-0.35730310108886676,-0.45516424,0.09786113891113324,0.5689658510393147,-0.5414517052882293,-0.42294867411407566
SXPUSDT,NEW,0,2020-07-21,2020-07-28,-0.4065500036827613,-0.44712412999999995,0.04057412631723866,0.24640666173438444,0.4499774140875714,-0.5530681161075235
SXTUSDT,NEW,0,2025-05-02,2025-05-09,0.32997312596313527,0.31376921895960913,0.016203907003526155,-0.419729065235859,0.05864688790099065,0.10777943950685098
SYNUSDT,OLD_BN,562,2024-08-16,2024-08-23,0.20633329598932687,0.15898702081185345,0.047346275177473404,0.4865523011315085,0.15773530253750184,0.40396419625971175
SYRUPUSDT,OLD_OTHER,174,2025-05-07,2025-05-14,-0.43057150059030397,-0.50062017,0.07004866940969608,0.22569510049757122,0.24092180146732892,0.2470435246352887
SYSUSDT,OLD_BN,1083,2024-08-19,2024-08-26,0.1986500513477149,0.20002351885304664,-0.0013734675053317497,0.24093475052021562,0.17918913973015116,0.17409285450737938
TACUSDT,NEW,0,2025-07-15,2025-07-22,-0.060303237824505564,-0.025968035051698576,-0.03433520277280699,0.5245310539902068,-0.6019337044089361,-0.18752109924426683
TAGUSDT,NEW,0,2025-07-25,2025-08-01,-0.48991026671147003,-0.49352957999999975,0.003619313288529725,0.2685318757136323,-0.014145903732385265,-0.22307984169107387
TAIKOUSDT,OLD_OTHER,371,2025-06-11,2025-06-18,-0.02872726392706637,-0.16368942675900275,0.13496216283193638,0.14414412985002695,0.186622141671628,0.04336376172483452
TAKEUSDT,NEW,0,2025-09-03,2025-09-10,-0.3400410679220518,-0.44179894999999997,0.10175788207794817,-0.302850839824133,0.6059376152860297,0.3432208025426792
TANSSIUSDT,NEW,0,2025-07-09,2025-07-16,-0.5149789214791581,-0.48445425999999997,-0.03052466147915816,-0.4426794661497504,-0.6145917571695061,-0.4692601802213402
TAOUSDT,OLD_OTHER,405,2024-04-11,2024-04-18,0.25800729680768597,0.1697926830211886,0.08821461378649736,0.12502120660118782,0.11141718440933035,0.34978385442051346
TAUSDT,NEW,0,2025-07-21,2025-07-28,0.318280437227187,0.3904616498058253,-0.0721812125786383,0.48613523016311144,0.26953193365215156,-0.24400533513881673
TBTUSDT,NEW,0,2026-07-27,2026-08-03,0.17502609339868933,-0.05403946075552004,0.22906555415420937,,,
TENCENTUSDT,NEW,0,2026-07-22,2026-07-29,0.2727789496902791,0.024591190515021392,0.2481877591752577,,,
TERUSDT,NEW,0,2026-07-02,2026-07-09,-0.043725769190130444,-0.07990460297640661,0.03617883378627617,0.019363166136143216,,
THETAUSDT,OLD_BN,422,2020-05-27,2020-06-03,0.10456384162885085,0.1574147717434081,-0.05285093011455724,-0.2697926039975923,-0.03351284687854733,-0.2570509312363397
THEUSDT,NEW,0,2024-11-27,2024-12-04,0.3337646610636569,0.334871384657465,-0.0011067235938081509,0.20127827346279242,0.3121282964842232,0.1166061355710831
