2026-09-12 15:40:32 | bar 2026-09-12 14 | mkt +0.00% | A1x=9997 A3x=9989 B1x=10000 B3x=10000 C1x=9989 C3x=9966 D1x=9980 D3x=9941 E1x=10006 E3x=10017
2026-09-12 15:45:41 | bar 2026-09-12 14 | mkt +0.00% | A1x=9997 A3x=9989 B1x=10000 B3x=10000 C1x=9989 C3x=9966 D1x=9980 D3x=9941 E1x=10006 E3x=10017
2026-09-12 15:50:50 | bar 2026-09-12 14 | mkt +0.00% | A1x=9997 A3x=9989 B1x=10000 B3x=10000 C1x=9989 C3x=9966 D1x=9980 D3x=9941 E1x=10006 E3x=10017
2026-09-12 15:55:59 | bar 2026-09-12 14 | mkt +0.00% | A1x=9997 A3x=9989 B1x=10000 B3x=10000 C1x=9989 C3x=9966 D1x=9980 D3x=9941 E1x=10006 E3x=10017
2026-09-12 16:01:08 | bar 2026-09-12 15 | mkt +0.22% | A1x=10001 A3x=10003 B1x=10000 B3x=10000 C1x=9988 C3x=9965 D1x=9984 D3x=9951 E1x=10023 E3x=10070
2026-09-12 16:06:17 | bar 2026-09-12 15 | mkt +0.00% | A1x=10001 A3x=10003 B1x=10000 B3x=10000 C1x=9988 C3x=9965 D1x=9984 D3x=9951 E1x=10023 E3x=10070
2026-09-12 16:11:27 | bar 2026-09-12 15 | mkt +0.00% | A1x=10001 A3x=10003 B1x=10000 B3x=10000 C1x=9988 C3x=9965 D1x=9984 D3x=9951 E1x=10023 E3x=10070
2026-09-12 16:16:37 | bar 2026-09-12 15 | mkt +0.00% | A1x=10001 A3x=10003 B1x=10000 B3x=10000 C1x=9988 C3x=9965 D1x=9984 D3x=9951 E1x=10023 E3x=10070
2026-09-12 16:21:45 | bar 2026-09-12 15 | mkt +0.00% | A1x=10001 A3x=10003 B1x=10000 B3x=10000 C1x=9988 C3x=9965 D1x=9984 D3x=9951 E1x=10023 E3x=10070
2026-09-12 16:26:55 | bar 2026-09-12 15 | mkt +0.00% | A1x=10001 A3x=10003 B1x=10000 B3x=10000 C1x=9988 C3x=9965 D1x=9984 D3x=9951 E1x=10023 E3x=10070
2026-09-12 16:32:06 | bar 2026-09-12 15 | mkt +0.00% | A1x=10001 A3x=10003 B1x=10000 B3x=10000 C1x=9988 C3x=9965 D1x=9984 D3x=9951 E1x=10023 E3x=10070
2026-09-12 16:37:15 | bar 2026-09-12 15 | mkt +0.00% | A1x=10001 A3x=10003 B1x=10000 B3x=10000 C1x=9988 C3x=9965 D1x=9984 D3x=9951 E1x=10023 E3x=10070
2026-09-12 16:42:24 | bar 2026-09-12 15 | mkt +0.00% | A1x=10001 A3x=10003 B1x=10000 B3x=10000 C1x=9988 C3x=9965 D1x=9984 D3x=9951 E1x=10023 E3x=10070
2026-09-12 16:47:32 | bar 2026-09-12 15 | mkt +0.00% | A1x=10001 A3x=10003 B1x=10000 B3x=10000 C1x=9988 C3x=9965 D1x=9984 D3x=9951 E1x=10023 E3x=10070
2026-09-12 16:52:41 | bar 2026-09-12 15 | mkt +0.00% | A1x=10001 A3x=10003 B1x=10000 B3x=10000 C1x=9988 C3x=9965 D1x=9984 D3x=9951 E1x=10023 E3x=10070
2026-09-12 16:57:56 | bar 2026-09-12 15 | mkt +0.00% | A1x=10001 A3x=10003 B1x=10000 B3x=10000 C1x=9988 C3x=9965 D1x=9984 D3x=9951 E1x=10023 E3x=10070
2026-09-12 17:03:12 | bar 2026-09-12 16 | mkt -0.30% | A1x=10011 A3x=10034 B1x=10000 B3x=10000 C1x=10000 C3x=9999 D1x=9996 D3x=9988 E1x=10015 E3x=10045
2026-09-12 17:08:30 | bar 2026-09-12 16 | mkt +0.00% | A1x=10011 A3x=10034 B1x=10000 B3x=10000 C1x=10000 C3x=9999 D1x=9996 D3x=9988 E1x=10015 E3x=10045
2026-09-12 17:13:46 | bar 2026-09-12 16 | mkt +0.00% | A1x=10011 A3x=10034 B1x=10000 B3x=10000 C1x=10000 C3x=9999 D1x=9996 D3x=9988 E1x=10015 E3x=10045
2026-09-12 17:19:02 | bar 2026-09-12 16 | mkt +0.00% | A1x=10012 A3x=10035 B1x=10000 B3x=10000 C1x=10000 C3x=9999 D1x=9996 D3x=9989 E1x=10015 E3x=10045
2026-09-12 17:24:18 | bar 2026-09-12 16 | mkt +0.00% | A1x=10012 A3x=10035 B1x=10000 B3x=10000 C1x=10000 C3x=10000 D1x=9996 D3x=9989 E1x=10015 E3x=10045
2026-09-12 17:29:34 | bar 2026-09-12 16 | mkt +0.00% | A1x=10012 A3x=10035 B1x=10000 B3x=10000 C1x=10000 C3x=10000 D1x=9996 D3x=9989 E1x=10015 E3x=10045
