t,oi,oiv
2026-08-12 13:05:00,497783896.0,91791350.4224
2026-08-12 13:10:00,497336625.0,91712479.34053124
2026-08-12 13:15:00,497726706.0,91482168.5628
2026-08-12 13:20:00,497822014.0,91400121.7704
2026-08-12 13:25:00,498081841.0,91534158.53310053
2026-08-12 13:30:00,497712891.0,91280544.2094
2026-08-12 13:35:00,497713963.0,91131426.6253
2026-08-12 13:40:00,497035169.0,91007139.4439
2026-08-12 13:45:00,496341543.0,91029852.98633052
2026-08-12 13:50:00,496941557.0,91166940.09748542
2026-08-12 13:55:00,496723205.0,91080721.61243165
2026-08-12 14:00:00,496692722.0,91013512.45504855
2026-08-12 14:05:00,495363455.0,90604596.39217696
2026-08-12 14:10:00,495520087.0,90729727.9297
2026-08-12 14:15:00,495572618.0,90824193.34372778
2026-08-12 14:20:00,495599734.0,90704584.02072255
2026-08-12 14:25:00,495868422.0,90650826.88845372
2026-08-12 14:30:00,495795779.0,90581888.8233
2026-08-12 14:35:00,495970245.0,90625344.66672075
2026-08-12 14:40:00,496077036.0,90630665.11199065
2026-08-12 14:45:00,495839851.0,90468633.55815285
2026-08-12 14:50:00,495969721.0,90564071.0546
2026-08-12 14:55:00,495578772.0,90324241.49838492
2026-08-12 15:00:00,496142510.0,90351277.1012501
2026-08-12 15:05:00,495928494.0,90676770.94920042
2026-08-12 15:10:00,495755288.0,90541335.00393856
2026-08-12 15:15:00,495593608.0,90693630.264
2026-08-12 15:20:00,494732216.0,90713535.13103376
2026-08-12 15:25:00,494835544.0,90558313.96889816
2026-08-12 15:30:00,495129176.0,90292489.32654049
2026-08-12 15:35:00,495445256.0,90322405.02661312
2026-08-12 15:40:00,495478329.0,90315561.89008866
2026-08-12 15:45:00,495314003.0,90246211.3466
2026-08-12 15:50:00,495369338.0,90203833.7707058
2026-08-12 15:55:00,494858183.0,90037417.4782997
2026-08-12 16:00:00,495148269.0,90017955.3042
2026-08-12 16:05:00,494918474.0,90124654.1154
2026-08-12 16:10:00,495068519.0,90072068.3002482
2026-08-12 16:15:00,495362171.0,90262967.8407748
2026-08-12 16:20:00,495522964.0,90215391.48311508
2026-08-12 16:25:00,495934293.0,90260041.326
2026-08-12 16:30:00,496129359.0,90351372.77476826
2026-08-12 16:35:00,496215707.0,90271834.33607885
2026-08-12 16:40:00,496203605.0,90283804.30854155
2026-08-12 16:45:00,496262014.0,90301930.29313909
2026-08-12 16:50:00,496072153.0,90163103.05708353
2026-08-12 16:55:00,496020026.0,90100683.58822902
2026-08-12 17:00:00,496299808.0,90376195.0368
2026-08-12 17:05:00,496746956.0,90434104.68670297
2026-08-12 17:10:00,496764729.0,90556062.11121285
2026-08-12 17:15:00,496715696.0,90562079.91434497
2026-08-12 17:20:00,496797427.0,90579137.3549447
2026-08-12 17:25:00,497143197.0,90618148.34839872
2026-08-12 17:30:00,497099914.0,90703564.47397044
2026-08-12 17:35:00,497220543.0,90767451.01407623
2026-08-12 17:40:00,498539727.0,91007794.0183967
2026-08-12 17:45:00,498467062.0,91020085.5212
2026-08-12 17:50:00,504298151.0,92245990.84675205
2026-08-12 17:55:00,502940507.0,92043464.06799448
2026-08-12 18:00:00,503189773.0,92184366.4136
2026-08-12 18:05:00,502985997.0,92245675.23427168
2026-08-12 18:10:00,502695430.0,92144072.319
2026-08-12 18:15:00,502580540.0,92102382.050833
2026-08-12 18:20:00,502515185.0,92097937.8647789
2026-08-12 18:25:00,502194329.0,92102439.9386
2026-08-12 18:30:00,501863650.0,92127050.006862
2026-08-12 18:35:00,501412358.0,92059308.9288
2026-08-12 18:40:00,501324519.0,91842651.8808
2026-08-12 18:45:00,501015927.0,91860373.39694066
2026-08-12 18:50:00,501090345.0,91849860.2385
2026-08-12 18:55:00,503183784.0,92132950.8504
2026-08-12 19:00:00,503112692.0,92220556.4436
2026-08-12 19:05:00,503042952.0,92292213.89152272
2026-08-12 19:10:00,502960401.0,92223905.52182616
2026-08-12 19:15:00,503072637.0,92070281.36447556
2026-08-12 19:20:00,502933062.0,92227724.08830264
2026-08-12 19:25:00,502941131.0,92189109.3123
2026-08-12 19:30:00,502948199.0,92194156.87026455
2026-08-12 19:35:00,502868627.0,92326679.9172
2026-08-12 19:40:00,502256256.0,91995646.58873856
2026-08-12 19:45:00,502370545.0,91892359.14133205
2026-08-12 19:50:00,502159502.0,91904915.69555373
2026-08-12 19:55:00,502174720.0,91883792.3459072
2026-08-12 20:00:00,502114772.0,91914740.09600528
2026-08-12 20:05:00,502069582.0,91897084.1492221
2026-08-12 20:10:00,502046290.0,91912922.7953511
2026-08-12 20:15:00,502243054.0,91931382.23790748
2026-08-12 20:20:00,502042349.0,91873749.867
2026-08-12 20:25:00,501960366.0,91908943.0146
2026-08-12 20:30:00,502016995.0,91969513.484
2026-08-12 20:35:00,501896167.0,92001341.67027584
2026-08-12 20:40:00,501669694.0,92006221.8796
2026-08-12 20:45:00,501651100.0,91973876.504552
2026-08-12 20:50:00,501561526.0,91856685.07339166
2026-08-12 20:55:00,501258417.0,91529786.9442
