t,fundingRate
2025-05-15 00:00:00.000,3.232e-05
2025-05-15 08:00:00.003,-6.51e-06
2025-05-15 16:00:00.000,-1.363e-05
2025-05-16 00:00:00.001,4.392e-05
2025-05-16 08:00:00.000,0.0001
2025-05-16 16:00:00.000,9.827e-05
2025-05-17 00:00:00.000,6.471e-05
2025-05-17 08:00:00.001,8.062e-05
2025-05-17 16:00:00.004,6.03e-05
2025-05-18 00:00:00.000,-1.841e-05
2025-05-18 08:00:00.000,-3.264e-05
2025-05-18 16:00:00.000,0.0001
2025-05-19 00:00:00.000,7.962e-05
2025-05-19 08:00:00.006,-6.86e-06
2025-05-19 16:00:00.010,0.0001
2025-05-20 00:00:00.000,0.0001
2025-05-20 08:00:00.002,0.0001
2025-05-20 16:00:00.000,8.997e-05
2025-05-21 00:00:00.000,0.0001
2025-05-21 08:00:00.001,0.0001
2025-05-21 16:00:00.004,0.0001
2025-05-22 00:00:00.001,0.0001
2025-05-22 08:00:00.000,0.0001
2025-05-22 16:00:00.002,0.0001
2025-05-23 00:00:00.006,0.0001
2025-05-23 08:00:00.000,0.0001
2025-05-23 16:00:00.007,0.0001
2025-05-24 00:00:00.010,1.8e-05
2025-05-24 08:00:00.000,5.163e-05
2025-05-24 16:00:00.003,-7.328e-05
2025-05-25 00:00:00.004,-4.587e-05
2025-05-25 08:00:00.000,1.612e-05
2025-05-25 16:00:00.000,-0.00015442
2025-05-26 00:00:00.000,6.857e-05
2025-05-26 08:00:00.000,4.676e-05
2025-05-26 16:00:00.002,2.565e-05
2025-05-27 00:00:00.003,4.822e-05
2025-05-27 08:00:00.001,6.206e-05
2025-05-27 16:00:00.005,8.901e-05
2025-05-28 00:00:00.002,0.0001
2025-05-28 08:00:00.003,9.922e-05
2025-05-28 16:00:00.002,0.0001
2025-05-29 00:00:00.000,0.0001
2025-05-29 08:00:00.006,0.0001
2025-05-29 16:00:00.000,4.554e-05
2025-05-30 00:00:00.003,-5.408e-05
2025-05-30 08:00:00.003,-0.00014536
2025-05-30 16:00:00.000,-1.14e-05
2025-05-31 00:00:00.000,-9.516e-05
2025-05-31 08:00:00.000,-7.736e-05
2025-05-31 16:00:00.000,-5.534e-05
2025-06-01 00:00:00.001,-0.00020822
2025-06-01 08:00:00.002,-5.972e-05
2025-06-01 16:00:00.000,0.0001
2025-06-02 00:00:00.001,2.09e-05
2025-06-02 08:00:00.000,0.0001
2025-06-02 16:00:00.000,0.0001
2025-06-03 00:00:00.000,0.0001
2025-06-03 08:00:00.000,0.0001
2025-06-03 16:00:00.001,0.0001
2025-06-04 00:00:00.000,0.0001
2025-06-04 08:00:00.000,0.0001
2025-06-04 16:00:00.000,9.404e-05
2025-06-05 00:00:00.016,6.301e-05
2025-06-05 08:00:00.000,4.35e-06
2025-06-05 16:00:00.000,0.0001
2025-06-06 00:00:00.002,-0.00019252
2025-06-06 08:00:00.000,-0.00021837
2025-06-06 16:00:00.006,6.135e-05
2025-06-07 00:00:00.000,0.0001
2025-06-07 08:00:00.000,8.344e-05
2025-06-07 16:00:00.002,0.0001
2025-06-08 00:00:00.000,6.837e-05
2025-06-08 08:00:00.000,0.0001
2025-06-08 16:00:00.000,0.0001
2025-06-09 00:00:00.000,4.852e-05
2025-06-09 08:00:00.001,0.0001
2025-06-09 16:00:00.001,0.0001
2025-06-10 00:00:00.000,0.0001
2025-06-10 08:00:00.001,0.0001
2025-06-10 16:00:00.003,0.0001
2025-06-11 00:00:00.000,0.0001
2025-06-11 08:00:00.000,0.0001
2025-06-11 16:00:00.010,0.0001
2025-06-12 00:00:00.002,0.0001
2025-06-12 08:00:00.003,0.0001
2025-06-12 16:00:00.001,-7.034e-05
2025-06-13 00:00:00.000,-8.205e-05
2025-06-13 08:00:00.001,-0.00020708
2025-06-13 16:00:00.004,-1.51e-06
2025-06-14 00:00:00.000,1.005e-05
2025-06-14 08:00:00.000,0.0001
2025-06-14 16:00:00.000,7.51e-06
2025-06-15 00:00:00.005,7.743e-05
2025-06-15 08:00:00.009,0.0001
2025-06-15 16:00:00.000,-1.784e-05
2025-06-16 00:00:00.000,8.417e-05
2025-06-16 08:00:00.000,0.0001
2025-06-16 16:00:00.003,4.738e-05
2025-06-17 00:00:00.000,0.0001
2025-06-17 08:00:00.006,6.616e-05
2025-06-17 16:00:00.001,2.668e-05
2025-06-18 00:00:00.001,-9.76e-05
2025-06-18 08:00:00.001,-1.78e-05
2025-06-18 16:00:00.001,-2.297e-05
2025-06-19 00:00:00.005,-1.67e-05
2025-06-19 08:00:00.003,0.0001
2025-06-19 16:00:00.000,0.0001
2025-06-20 00:00:00.000,-3.364e-05
2025-06-20 08:00:00.002,0.0001
2025-06-20 16:00:00.001,-4.663e-05
2025-06-21 00:00:00.002,1.918e-05
2025-06-21 08:00:00.005,0.0001
