t,oi,oiv
2026-08-13 02:15:00,8574332.75,648048069.245
2026-08-13 02:20:00,8575519.62,648566548.8606
2026-08-13 02:25:00,8576984.81,648420051.636
2026-08-13 02:30:00,8582697.46,649070555.2000525
2026-08-13 02:35:00,8576906.13,647926771.3409089
2026-08-13 02:40:00,8580162.96,648123129.1581286
2026-08-13 02:45:00,8583308.91,649587308.5842141
2026-08-13 02:50:00,8591465.93,651061288.1754
2026-08-13 02:55:00,8598304.5,652525328.505
2026-08-13 03:00:00,8602109.44,653244190.8736
2026-08-13 03:05:00,8602191.91,653689784.9626714
2026-08-13 03:10:00,8598416.95,653737640.7085
2026-08-13 03:15:00,8593972.15,654259099.7795
2026-08-13 03:20:00,8591062.68,653977770.8328458
2026-08-13 03:25:00,8596377.61,654345262.1150985
2026-08-13 03:30:00,8561495.22,652471550.7162
2026-08-13 03:35:00,8547904.82,651392487.429014
2026-08-13 03:40:00,8549631.76,651652932.7472
2026-08-13 03:45:00,8549887.32,651330416.0376
2026-08-13 03:50:00,8551100.39,652021404.7375
2026-08-13 03:55:00,8553456.97,652030024.8231
2026-08-13 04:00:00,8548235.55,651546513.621
2026-08-13 04:05:00,8547537.68,651493321.9696
2026-08-13 04:10:00,8542505.07,650768036.2326
2026-08-13 04:15:00,8542355.58,650623498.3879745
2026-08-13 04:20:00,8545050.47,650782638.1999537
2026-08-13 04:25:00,8542059.75,649651623.5042111
2026-08-13 04:30:00,8539614.69,649523093.3214
2026-08-13 04:35:00,8539735.82,650044690.6184
2026-08-13 04:40:00,8541401.86,650127361.2977501
2026-08-13 04:45:00,8540708.8,650118753.856
2026-08-13 04:50:00,8544240.63,650131269.5367
2026-08-13 04:55:00,8548060.94,650592918.1434
2026-08-13 05:00:00,8550158.88,650752592.3568
2026-08-13 05:05:00,8546972.29,650681000.4377
2026-08-13 05:10:00,8545888.05,650940292.7685
2026-08-13 05:15:00,8550210.75,651868067.58
2026-08-13 05:20:00,8551284.72,652120972.7472
2026-08-13 05:25:00,8551117.41,652621280.7312
2026-08-13 05:30:00,8547913.33,652718661.8788
2026-08-13 05:35:00,8547671.39,652272803.7709
2026-08-13 05:40:00,8546148.24,653523955.9128
2026-08-13 05:45:00,8546406.33,654143565.2555073
2026-08-13 05:50:00,8532678.44,652512838.1081693
2026-08-13 05:55:00,8520988.2,651855597.3
2026-08-13 06:00:00,8517279.57,651447374.5280765
2026-08-13 06:05:00,8514798.88,650888400.8216889
2026-08-13 06:10:00,8512644.11,650791642.2095
2026-08-13 06:15:00,8511380.11,650462863.6448448
2026-08-13 06:20:00,8513053.73,650682738.4694688
2026-08-13 06:25:00,8514266.0,650667005.6802597
2026-08-13 06:30:00,8513504.76,650346628.6164
2026-08-13 06:35:00,8505009.81,649187398.7973
2026-08-13 06:40:00,8504979.1,648845938.9032377
2026-08-13 06:45:00,8509199.54,649221001.1944917
2026-08-13 06:50:00,8511436.88,649949545.0833524
2026-08-13 06:55:00,8512486.3,650353953.32
2026-08-13 07:00:00,8511389.42,651021602.8539239
2026-08-13 07:05:00,8514070.95,650398637.6993012
2026-08-13 07:10:00,8500319.55,649424413.62
2026-08-13 07:15:00,8497030.56,649088164.4784
2026-08-13 07:20:00,8496624.36,648836962.3431568
2026-08-13 07:25:00,8497998.83,649814949.8681202
2026-08-13 07:30:00,8497905.81,649676185.2432063
2026-08-13 07:35:00,8499885.21,649816224.3045
2026-08-13 07:40:00,8500074.31,649839026.2874569
2026-08-13 07:45:00,8503966.24,649788060.3984
2026-08-13 07:50:00,8507842.62,649706342.0103526
2026-08-13 07:55:00,8505343.39,649808234.996
2026-08-13 08:00:00,8504073.49,649796255.3709
2026-08-13 08:05:00,8510017.35,649995125.193
2026-08-13 08:10:00,8506078.03,649439057.5905
2026-08-13 08:15:00,8506859.02,648608331.1750865
2026-08-13 08:20:00,8501714.53,648170715.7672
2026-08-13 08:25:00,8504829.92,648373884.5591538
2026-08-13 08:30:00,8504856.72,648191023.2527726
2026-08-13 08:35:00,8506119.13,648166277.706
2026-08-13 08:40:00,8504516.2,648214224.764
2026-08-13 08:45:00,8505922.52,648096481.137386
2026-08-13 08:50:00,8514155.91,648346626.1798263
2026-08-13 08:55:00,8516705.89,648547153.5235
2026-08-13 09:00:00,8517410.22,648856310.5596
2026-08-13 09:05:00,8515631.6,648153390.5677514
2026-08-13 09:10:00,8517465.46,647608443.6544611
2026-08-13 09:15:00,8515657.12,646423531.9792
2026-08-13 09:20:00,8478745.3,644215067.894
2026-08-13 09:25:00,8485049.66,644886226.3650548
2026-08-13 09:30:00,8485069.93,644610762.5821
2026-08-13 09:35:00,8485332.7,644784667.8219099
2026-08-13 09:40:00,8488029.26,644729480.9886048
2026-08-13 09:45:00,8479122.97,643989389.5715
2026-08-13 09:50:00,8478536.58,644602928.5181006
2026-08-13 09:55:00,8493158.45,646499221.214
2026-08-13 10:00:00,8494826.37,646573873.4178375
2026-08-13 10:05:00,8501909.39,645975075.4522
