time,open,high,low,close,volume
2026-08-10 15:05:00,53996.0,54018.0,53989.0,54015.0,203
2026-08-10 15:10:00,54014.0,54014.0,53996.0,53999.0,117
2026-08-10 15:15:00,53999.0,54015.0,53996.0,54015.0,156
2026-08-10 15:20:00,54016.0,54017.0,54002.0,54010.0,111
2026-08-10 15:25:00,54009.0,54009.0,53976.0,53980.0,205
2026-08-10 15:30:00,53979.0,53987.0,53967.0,53982.0,357
2026-08-10 15:35:00,53979.0,54007.0,53973.0,54002.0,329
2026-08-10 15:40:00,54002.0,54014.0,53996.0,54006.0,271
2026-08-10 15:45:00,54004.0,54016.0,54000.0,54014.0,405
2026-08-10 15:50:00,54013.0,54020.0,53994.0,54003.0,662
2026-08-10 15:55:00,54003.0,54078.0,53996.0,54064.0,3062
2026-08-10 16:00:00,54064.0,54068.0,54034.0,54034.0,701
2026-08-10 16:05:00,54033.0,54043.0,54031.0,54037.0,160
2026-08-10 16:10:00,54037.0,54043.0,54035.0,54038.0,149
2026-08-10 16:15:00,54036.0,54040.0,54018.0,54027.0,116
2026-08-10 16:20:00,54026.0,54029.0,54020.0,54029.0,85
2026-08-10 16:25:00,54028.0,54037.0,54027.0,54037.0,57
2026-08-10 16:30:00,54033.0,54040.0,54032.0,54038.0,62
2026-08-10 16:35:00,54038.0,54043.0,54034.0,54034.0,44
2026-08-10 16:40:00,54036.0,54062.0,54033.0,54050.0,116
2026-08-10 16:45:00,54052.0,54057.0,54048.0,54056.0,55
2026-08-10 16:50:00,54056.0,54061.0,54053.0,54057.0,59
2026-08-10 16:55:00,54058.0,54062.0,54054.0,54061.0,58
2026-08-10 18:00:00,54049.0,54074.0,54041.0,54041.0,0
2026-08-10 18:05:00,54043.0,54049.0,54039.0,54042.0,26
2026-08-10 18:10:00,54037.0,54039.0,54016.0,54038.0,46
2026-08-10 18:15:00,54039.0,54039.0,54025.0,54028.0,22
2026-08-10 18:20:00,54031.0,54033.0,54021.0,54021.0,13
2026-08-10 18:25:00,54020.0,54024.0,54019.0,54024.0,27
2026-08-10 18:30:00,54018.0,54019.0,54008.0,54009.0,20
2026-08-10 18:35:00,54011.0,54015.0,54010.0,54015.0,13
2026-08-10 18:40:00,54015.0,54018.0,54012.0,54015.0,12
2026-08-10 18:45:00,54016.0,54019.0,54015.0,54015.0,8
2026-08-10 18:50:00,54015.0,54015.0,54013.0,54013.0,3
2026-08-10 18:55:00,54016.0,54020.0,54016.0,54020.0,2
2026-08-10 19:00:00,54023.0,54025.0,54017.0,54021.0,23
2026-08-10 19:05:00,54021.0,54027.0,54019.0,54024.0,12
2026-08-10 19:10:00,54028.0,54028.0,54023.0,54024.0,12
2026-08-10 19:15:00,54029.0,54029.0,54020.0,54021.0,9
2026-08-10 19:20:00,54018.0,54021.0,54012.0,54015.0,9
2026-08-10 19:25:00,54019.0,54019.0,54007.0,54008.0,32
2026-08-10 19:30:00,54009.0,54010.0,54001.0,54004.0,17
2026-08-10 19:35:00,54008.0,54015.0,54008.0,54013.0,7
2026-08-10 19:40:00,54017.0,54022.0,54016.0,54021.0,10
2026-08-10 19:45:00,54021.0,54022.0,54016.0,54020.0,12
2026-08-10 19:50:00,54020.0,54020.0,54009.0,54009.0,23
2026-08-10 19:55:00,54007.0,54028.0,53998.0,54028.0,54
2026-08-10 20:00:00,54025.0,54025.0,54013.0,54017.0,65
2026-08-10 20:05:00,54017.0,54017.0,54007.0,54015.0,45
2026-08-10 20:10:00,54012.0,54026.0,54012.0,54021.0,62
2026-08-10 20:15:00,54019.0,54020.0,54009.0,54018.0,51
2026-08-10 20:20:00,54017.0,54020.0,54010.0,54019.0,37
2026-08-10 20:25:00,54018.0,54027.0,54017.0,54027.0,21
2026-08-10 20:30:00,54026.0,54035.0,54020.0,54033.0,50
2026-08-10 20:35:00,54032.0,54038.0,54028.0,54028.0,35
2026-08-10 20:40:00,54029.0,54039.0,54025.0,54034.0,53
2026-08-10 20:45:00,54036.0,54039.0,54029.0,54031.0,27
2026-08-10 20:50:00,54029.0,54034.0,54027.0,54027.0,14
2026-08-10 20:55:00,54027.0,54031.0,54024.0,54031.0,23
2026-08-10 21:00:00,54032.0,54032.0,54021.0,54030.0,57
2026-08-10 21:05:00,54031.0,54039.0,54030.0,54039.0,25
2026-08-10 21:10:00,54038.0,54052.0,54035.0,54047.0,116
2026-08-10 21:15:00,54047.0,54049.0,54034.0,54035.0,62
2026-08-10 21:20:00,54036.0,54051.0,54036.0,54048.0,78
2026-08-10 21:25:00,54050.0,54055.0,54046.0,54054.0,31
2026-08-10 21:30:00,54053.0,54057.0,54047.0,54049.0,44
2026-08-10 21:35:00,54050.0,54050.0,54042.0,54044.0,26
2026-08-10 21:40:00,54044.0,54046.0,54033.0,54038.0,47
2026-08-10 21:45:00,54036.0,54047.0,54033.0,54046.0,31
2026-08-10 21:50:00,54043.0,54045.0,54038.0,54038.0,33
2026-08-10 21:55:00,54041.0,54041.0,54029.0,54029.0,34
2026-08-10 22:00:00,54027.0,54032.0,54026.0,54032.0,16
2026-08-10 22:05:00,54032.0,54032.0,54028.0,54029.0,22
2026-08-10 22:10:00,54031.0,54037.0,54030.0,54036.0,9
2026-08-10 22:15:00,54041.0,54041.0,54037.0,54037.0,24
2026-08-10 22:20:00,54038.0,54038.0,54034.0,54038.0,26
2026-08-10 22:25:00,54039.0,54044.0,54039.0,54043.0,18
2026-08-10 22:30:00,54043.0,54055.0,54043.0,54052.0,29
2026-08-10 22:35:00,54051.0,54051.0,54047.0,54048.0,24
2026-08-10 22:40:00,54048.0,54054.0,54048.0,54053.0,29
2026-08-10 22:45:00,54053.0,54053.0,54045.0,54045.0,17
2026-08-10 22:50:00,54044.0,54045.0,54040.0,54043.0,26
2026-08-10 22:55:00,54044.0,54050.0,54043.0,54050.0,18
2026-08-10 23:00:00,54048.0,54057.0,54048.0,54057.0,32
2026-08-10 23:05:00,54058.0,54061.0,54058.0,54061.0,12
2026-08-10 23:10:00,54062.0,54065.0,54062.0,54062.0,18
