t,oi,oiv
2026-08-12 17:50:00,376989735.9,380766241.88907033
2026-08-12 17:55:00,377114923.7,380546669.50567
2026-08-12 18:00:00,377066865.5,380799827.46845
2026-08-12 18:05:00,377027366.6,381043145.40603524
2026-08-12 18:10:00,377236249.8,381135854.08505756
2026-08-12 18:15:00,377353187.8,381428602.22824
2026-08-12 18:20:00,377442369.0,381230407.0362498
2026-08-12 18:25:00,377462620.5,381314517.07804257
2026-08-12 18:30:00,377705402.1,382006809.4225193
2026-08-12 18:35:00,377787000.6,381942657.6066
2026-08-12 18:40:00,377702806.8,381491147.0670637
2026-08-12 18:45:00,377708052.5,381564413.94521976
2026-08-12 18:50:00,377778421.3,381369854.9733411
2026-08-12 18:55:00,377807487.5,381112959.2108114
2026-08-12 19:00:00,377812314.9,381111481.5992781
2026-08-12 19:05:00,377836303.1,381207131.89447635
2026-08-12 19:10:00,377844189.4,381190502.2299089
2026-08-12 19:15:00,378034492.2,381125895.72238
2026-08-12 19:20:00,378132164.0,381195034.5284
2026-08-12 19:25:00,378367518.4,380942653.67715377
2026-08-12 19:30:00,378188804.1,381025220.13075
2026-08-12 19:35:00,378220324.8,381316194.31780493
2026-08-12 19:40:00,378365307.8,381467903.32396
2026-08-12 19:45:00,378378226.0,381178224.8724
2026-08-12 19:50:00,378365762.1,381354851.62059
2026-08-12 19:55:00,378508297.0,381631047.22649455
2026-08-12 20:00:00,378437173.4,381086233.6138
2026-08-12 20:05:00,378469756.9,381648902.85796
2026-08-12 20:10:00,378370773.9,381095043.47208
2026-08-12 20:15:00,378327685.1,381467804.88633
2026-08-12 20:20:00,378364295.9,381655800.41932285
2026-08-12 20:25:00,378406582.5,381850082.40075
2026-08-12 20:30:00,378483857.0,382003756.8701
2026-08-12 20:35:00,378435107.9,382105928.44663
2026-08-12 20:40:00,378329265.9,382129651.4752334
2026-08-12 20:45:00,378285892.7,382005029.3683747
2026-08-12 20:50:00,378311715.5,381933936.68239784
2026-08-12 20:55:00,378284239.2,381619333.0179557
2026-08-12 21:00:00,378476677.1,381807271.85848
2026-08-12 21:05:00,378401326.4,381731258.07232
