t,fundingRate
2025-09-24 08:00:00.001,6.415e-05
2025-09-24 16:00:00.002,3.385e-05
2025-09-25 00:00:00.000,6.538e-05
2025-09-25 08:00:00.001,-2.92e-05
2025-09-25 16:00:00.000,4.244e-05
2025-09-26 00:00:00.000,3.993e-05
2025-09-26 08:00:00.000,7.627e-05
2025-09-26 16:00:00.008,3.356e-05
2025-09-27 00:00:00.000,5.951e-05
2025-09-27 08:00:00.010,6.566e-05
2025-09-27 16:00:00.003,4.299e-05
2025-09-28 00:00:00.000,0.0001
2025-09-28 08:00:00.000,7.074e-05
2025-09-28 16:00:00.000,-1.969e-05
2025-09-29 00:00:00.000,9.743e-05
2025-09-29 08:00:00.002,0.0001
2025-09-29 16:00:00.001,1.194e-05
2025-09-30 00:00:00.002,8.814e-05
2025-09-30 08:00:00.005,9.82e-05
2025-09-30 16:00:00.000,4.602e-05
2025-10-01 00:00:00.000,0.0001
2025-10-01 08:00:00.000,0.0001
2025-10-01 16:00:00.000,0.0001
2025-10-02 00:00:00.000,0.0001
2025-10-02 08:00:00.013,8.499e-05
2025-10-02 16:00:00.000,6.063e-05
2025-10-03 00:00:00.006,0.0001
2025-10-03 08:00:00.006,0.0001
2025-10-03 16:00:00.000,4.765e-05
2025-10-04 00:00:00.001,0.0001
2025-10-04 08:00:00.000,5.993e-05
2025-10-04 16:00:00.000,8.096e-05
2025-10-05 00:00:00.000,0.0001
2025-10-05 08:00:00.003,8.591e-05
2025-10-05 16:00:00.009,2.646e-05
2025-10-06 00:00:00.004,-2.354e-05
2025-10-06 08:00:00.002,7.948e-05
2025-10-06 16:00:00.004,6.816e-05
2025-10-07 00:00:00.000,0.0001
2025-10-07 08:00:00.003,0.0001
2025-10-07 16:00:00.000,0.0001
2025-10-08 00:00:00.000,4.374e-05
2025-10-08 08:00:00.006,0.0001
2025-10-08 16:00:00.002,0.0001
2025-10-09 00:00:00.001,0.0001
2025-10-09 08:00:00.000,0.0001
2025-10-09 16:00:00.000,3.929e-05
2025-10-10 00:00:00.005,0.0001
2025-10-10 08:00:00.002,0.0001
2025-10-10 16:00:00.014,0.0001
2025-10-11 00:00:00.000,0.00071101
2025-10-11 08:00:00.003,-0.00011515
2025-10-11 16:00:00.000,-7.681e-05
