t,oi,oiv
2026-08-25 21:50:00,623750.62,432514712.9175592
2026-08-25 21:55:00,623786.15,432432996.8882026
2026-08-25 22:00:00,623788.13,432371713.72684216
2026-08-25 22:05:00,623856.01,433498825.6687
2026-08-25 22:10:00,623887.97,433969357.3319509
2026-08-25 22:15:00,623781.88,434245755.762
2026-08-25 22:20:00,623661.8,434735930.926
2026-08-25 22:25:00,623555.08,434555535.252
2026-08-25 22:30:00,623470.6,433706890.7180632
2026-08-25 22:35:00,623527.08,434536022.052
2026-08-25 22:40:00,623491.45,434162036.293
2026-08-25 22:45:00,623561.53,434341783.7215
2026-08-25 22:50:00,623639.35,434857482.3615
2026-08-25 22:55:00,623525.33,434815388.8755
2026-08-25 23:00:00,623448.74,434807193.0748123
2026-08-25 23:05:00,623476.86,434912374.30128044
2026-08-25 23:10:00,623392.71,434535888.5055
2026-08-25 23:15:00,623353.28,434539038.8824905
2026-08-25 23:20:00,623321.56,434166005.7354117
2026-08-25 23:25:00,623005.87,433400263.5242
2026-08-25 23:30:00,622991.47,433795190.4757
2026-08-25 23:35:00,622942.1,433449342.601
2026-08-25 23:40:00,622926.92,433195838.7064
2026-08-25 23:45:00,623035.09,432821751.70423925
2026-08-25 23:50:00,623081.91,432502606.142082
2026-08-25 23:55:00,622947.55,432133591.3363212
2026-08-26 00:00:00,622884.67,432680855.89910644
2026-08-26 00:05:00,622719.6,432701747.1849398
2026-08-26 00:10:00,622740.4,431714220.3328356
2026-08-26 00:15:00,624243.03,432049293.534588
2026-08-26 00:20:00,624123.17,432575409.9699253
2026-08-26 00:25:00,624046.68,432722402.51444596
2026-08-26 00:30:00,624145.72,433163371.1372
2026-08-26 00:35:00,624137.06,433076223.1928
2026-08-26 00:40:00,624103.49,432316487.523
2026-08-26 00:45:00,624332.48,432470761.09455585
2026-08-26 00:50:00,624455.4,433134754.548
2026-08-26 00:55:00,624371.68,433800955.8304
2026-08-26 01:00:00,624096.65,433089063.0121177
2026-08-26 01:05:00,624513.69,434536625.502
2026-08-26 01:10:00,624424.09,434459606.39473265
2026-08-26 01:15:00,624375.7,434053499.126
2026-08-26 01:20:00,624370.86,434628754.6336891
2026-08-26 01:25:00,624367.53,434516095.1529
2026-08-26 01:30:00,624365.34,433908936.6864
2026-08-26 01:35:00,624752.53,434933968.8101
2026-08-26 01:40:00,624896.12,435321384.0756
2026-08-26 01:45:00,624794.01,434936253.5527655
2026-08-26 01:50:00,624781.86,434694305.33905154
2026-08-26 01:55:00,624692.8,434233955.72957945
2026-08-26 02:00:00,624758.59,434269695.909
2026-08-26 02:05:00,624857.53,434201000.4464
2026-08-26 02:10:00,624748.86,433686598.0328993
2026-08-26 02:15:00,624847.31,434193071.88111234
2026-08-26 02:20:00,624914.24,435148540.4574211
2026-08-26 02:25:00,624970.87,435754689.3988
2026-08-26 02:30:00,624978.3,436502956.91612273
2026-08-26 02:35:00,625098.33,436311807.278581
2026-08-26 02:40:00,625000.6,436431026.279633
2026-08-26 02:45:00,625001.52,436352480.73165226
2026-08-26 02:50:00,624924.21,436187746.2829845
2026-08-26 02:55:00,624907.68,436006997.9759948
